qseqid	sseqid	alntmscore
Q05FW8	Q05FW9	0.8112
Q05FW8	Q05FR0	0.6942
Q05FW8	Q05FX4	0.2952
Q05FW8	Q05FP8	0.7895
Q05FW8	Q05FS3	0.8681
Q05FW8	Q05FI5	0.7699
Q05FW8	Q05FP2	0.4611
Q05FW8	Q05FX8	0.3472
Q05FW8	Q05FT2	0.8369
Q05FW8	Q05FY0	0.7645
Q05FW8	Q05FY6	0.5508
Q05FW8	Q05FP3	0.5454
Q05FW8	Q05FS1	0.5592
Q05FW8	Q05FV0	0.8517
Q05FW8	Q05FT0	0.8500
Q05FM2	Q05FR3	0.7450
Q05FM2	Q05FK7	0.8788
Q05FM2	Q05FT1	0.7144
Q05FM2	Q05FM4	0.7424
Q05FM2	Q05FX5	0.8760
Q05FM2	Q05FM8	0.8048
Q05FM2	Q05FT3	0.4750
Q05FM2	Q05FT4	0.8471
Q05FM2	Q05FG8	0.8700
Q05FM2	Q05FN1	0.6085
Q05FM2	Q05FS9	0.8182
Q05FM2	Q05FY4	0.1796
Q05FM2	Q05FM0	0.8715
Q05FM2	Q05FI9	0.7579
Q05FM2	Q05FL7	0.6984
Q05FM2	Q05FK6	0.7200
Q05FM2	Q05FX1	0.9194
Q05FM2	Q05FQ6	0.6262
Q05FM2	Q05FU3	0.8448
Q05FM2	Q05FL5	0.8606
Q05FM2	Q05FG7	0.5535
Q05FM2	Q05FK1	0.7796
Q05FM2	Q05FW2	0.8171
Q05FM2	Q05FL1	0.8209
Q05FM2	Q05FW8	0.8452
Q05FM2	Q05FW6	0.7025
Q05FM2	Q05FQ0	0.6541
Q05FM2	Q05FJ0	0.7308
Q05FM2	Q05FK9	0.7809
Q05FM2	Q05FU5	0.7194
Q05FM2	Q05FU6	0.7318
Q05FM2	Q05FT6	0.7882
Q05FM2	Q05FV8	0.7254
Q05FM2	Q05FY1	0.7614
Q05FM2	Q05FJ7	0.8639
Q05FM2	Q05FV7	0.7346
Q05FM2	Q05FJ2	0.4940
Q05FM2	Q05FH1	0.4375
Q05FM2	Q05FU0	0.7063
Q05FM2	Q05FH8	0.8327
Q05FM2	Q05FJ6	0.7641
Q05FM2	Q05FV4	0.7699
Q05FM2	Q05FQ5	0.7684
Q05FM2	Q05FH3	0.3364
Q05FM2	Q05FK0	0.5463
Q05FM2	Q05FH2	0.8210
Q05FM2	Q05FV6	0.7998
Q05FM2	Q05FX7	0.8597
Q05FM2	Q05FI2	0.9125
Q05FM2	Q05FU1	0.8551
Q05FM2	Q05FK3	0.7527
Q05FM2	Q05FS8	0.8141
Q05FM2	Q05FR5	0.4465
Q05FM2	Q05FV2	0.6968
Q05FM2	Q05FM3	0.7892
Q05FM2	Q05FR9	0.8830
Q05FM2	Q05FJ1	0.8306
Q05FM2	Q05FK8	0.6900
Q05FM2	Q05FG9	0.7878
Q05FM2	Q05FU7	0.8499
Q05FM2	Q05FI3	0.7108
Q05FM2	Q05FX3	0.8579
Q05FM2	Q05FW5	0.8407
Q05FM2	Q05FI1	0.7962
Q05FM2	Q05FJ9	0.8636
Q05FM2	Q05FY7	0.7692
Q05FM2	Q05FN2	0.8403
Q05FM2	Q05FX2	0.8098
Q05FM2	Q05FP6	0.7204
Q05FM2	Q05FU2	0.8570
Q05FM2	Q05FH7	0.6319
Q05FM2	Q05FX6	0.8377
Q05FM2	Q05FL3	0.8336
Q05FM2	Q05FR6	0.8407
Q05FM2	Q05FT9	0.6454
Q05FM2	Q05FP1	0.8694
Q05FM2	Q05FQ2	0.8025
Q05FM2	Q05FI7	0.8298
Q05FM2	Q05FN7	0.6359
Q05FM2	Q05FH9	0.8845
Q05FM2	Q05FY2	0.7486
Q05FM2	Q05FH0	0.8838
Q05FM2	Q05FI8	0.8031
Q05FM2	Q05FP7	0.8688
Q05FM2	Q05FG6	0.7269
Q05FM2	Q05FV1	0.8678
Q05FM2	Q05FJ4	0.8716
Q05FM2	Q05FT8	0.8160
Q05FM2	Q05FQ7	0.8569
Q05FM2	Q05FT7	0.5096
Q05FM2	Q05FX0	0.8678
Q05FM2	Q05FL4	0.7836
Q05FM2	Q05FP0	0.8458
Q05FM2	Q05FH4	0.8158
Q05FM2	Q05FF8	0.8569
Q05FM2	Q05FM6	0.5611
Q05FM2	Q05FS4	0.8402
Q05FM2	Q05FR4	0.7148
Q05FM2	Q05FF9	0.4990
Q05FM2	Q05FR1	0.8786
Q05FM2	Q05FN6	0.8643
Q05FM2	Q05FY5	0.5799
Q05FM2	Q05FX9	0.7118
Q05FM2	Q05FY3	0.7859
Q05FM2	Q05FL0	0.6049
Q05FM2	Q05FR7	0.8126
Q05FM2	Q05FL2	0.8822
Q05FM2	Q05FJ5	0.7406
Q05FM2	Q05FL8	0.7710
Q05FM2	Q05FM1	0.8801
Q05FM2	Q05FN0	0.8100
Q05FM2	Q05FS2	0.8779
Q05FM2	Q05FG5	0.8231
Q05FM2	Q05FP9	0.8745
Q05FM2	Q05FM7	0.8010
Q05FM2	Q05FK5	0.7140
Q05FM2	Q05FG4	0.7362
Q05FM2	Q05FL9	0.8233
Q05FM2	Q05FN9	0.8698
Q05FM2	Q05FS6	0.8547
Q05FM2	Q05FQ9	0.8036
Q05FM2	Q05FI6	0.5659
Q05FM2	Q05FU8	0.8709
Q05FM2	Q05FG0	0.7572
Q05FM2	Q05FR2	0.8227
Q05FM2	Q05FM5	0.5714
Q05FM2	Q05FU9	0.8109
Q05FM2	Q05FN3	0.8406
Q05FM2	Q05FN5	0.7734
Q05FM2	Q05FK4	0.8723
Q05FM2	Q05FG3	0.8292
Q05FM2	Q05FU4	0.8656
Q05FM2	Q05FW7	0.8842
Q05FM2	Q05FN4	0.7907
Q05FM2	Q05FV9	0.8714
Q05FM2	Q05FW1	0.5694
Q05FM2	Q05FJ8	0.8008
Q05FM2	Q05FP4	0.5186
Q05FM2	Q05FY8	0.8637
Q05FM2	Q05FI4	0.7091
Q05FM2	Q05FJ3	0.8238
Q05FM2	Q05FW0	0.7794
Q05FM2	Q05FG2	0.9038
Q05FM2	Q05FK2	0.8542
Q05FM2	Q05FQ4	0.8375
Q05FM2	Q05FQ1	0.5218
Q05FM2	Q05FQ3	0.8438
Q05FM2	Q05FM9	0.9056
Q05FM2	Q05FY9	0.8492
Q05FM2	Q05FH5	0.8427
Q05FM2	Q05FR8	0.7930
Q05FM2	Q05FG1	0.5555
Q05FM2	Q05FI0	0.6084
Q05FM2	Q05FL6	0.8105
Q05FM2	Q05FP5	0.5466
Q05FM2	Q05FS7	0.7925
Q05FM2	Q05FN8	0.8583
Q05FM2	Q05FV5	0.7539
Q05FM2	Q05FH6	0.6863
Q05FM2	Q05FW3	0.7696
Q05FM2	Q05FW4	0.6039
Q05FM2	Q05FS5	0.7584
Q05FM2	Q05FQ8	0.7409
Q05FM2	Q05FV3	0.4312
Q05FM2	Q05FT5	0.8549
Q05FM2	Q05FS0	0.8910
Q05FM2	Q05FW9	0.8739
Q05FM2	Q05FR0	0.7025
Q05FM2	Q05FX4	0.0817
Q05FM2	Q05FP8	0.8818
Q05FM2	Q05FS3	0.9114
Q05FM2	Q05FI5	0.8364
Q05FM2	Q05FP2	0.8797
Q05FM2	Q05FX8	0.8442
Q05FM2	Q05FT2	0.8913
Q05FM2	Q05FY0	0.7534
Q05FM2	Q05FY6	0.7973
Q05FM2	Q05FP3	0.7788
Q05FM2	Q05FS1	0.6168
Q05FM2	Q05FV0	0.8579
Q05FM2	Q05FT0	0.8391
Q05FW6	Q05FR3	0.5952
Q05FW6	Q05FK7	0.7839
Q05FW6	Q05FT1	0.8151
Q05FW6	Q05FM4	0.7901
Q05FW6	Q05FX5	0.7967
Q05FW6	Q05FM8	0.7333
Q05FW6	Q05FT3	0.4021
Q05FW6	Q05FT4	0.8215
Q05FW6	Q05FG8	0.7397
Q05FW6	Q05FN1	0.8186
Q05FW6	Q05FS9	0.8248
Q05FW6	Q05FY4	0.4346
Q05FW6	Q05FM0	0.8027
Q05FW6	Q05FI9	0.4456
Q05FW6	Q05FL7	0.7207
Q05FW6	Q05FK6	0.6832
Q05FW6	Q05FX1	0.8071
Q05FW6	Q05FQ6	0.8036
Q05FW6	Q05FU3	0.7991
Q05FW6	Q05FL5	0.7932
Q05FW6	Q05FG7	0.8402
Q05FW6	Q05FK1	0.8405
Q05FW6	Q05FW2	0.7411
Q05FW6	Q05FL1	0.8336
Q05FW6	Q05FW8	0.8594
Q05FW6	Q05FM2	0.7025
Q05FW6	Q05FQ0	0.6613
Q05FW6	Q05FJ0	0.8318
Q05FW6	Q05FK9	0.8057
Q05FW6	Q05FU5	0.6607
Q05FW6	Q05FU6	0.6606
Q05FW6	Q05FT6	0.8854
Q05FW6	Q05FV8	0.7910
Q05FW6	Q05FY1	0.6878
Q05FW6	Q05FJ7	0.6688
Q05FW6	Q05FV7	0.8905
Q05FW6	Q05FJ2	0.7711
Q05FW6	Q05FH1	0.8166
Q05FW6	Q05FU0	0.8395
Q05FW6	Q05FH8	0.8307
Q05FW6	Q05FJ6	0.6432
Q05FW6	Q05FV4	0.7942
Q05FW6	Q05FQ5	0.8398
Q05FW6	Q05FH3	0.4195
Q05FW6	Q05FK0	0.7688
Q05FW6	Q05FH2	0.7898
Q05FW6	Q05FV6	0.8246
Q05FW6	Q05FX7	0.8052
Q05FW6	Q05FI2	0.7117
Q05FW6	Q05FU1	0.8734
Q05FW6	Q05FK3	0.6188
Q05FW6	Q05FS8	0.8157
Q05FW6	Q05FR5	0.8459
Q05FW6	Q05FV2	0.7454
Q05FW6	Q05FM3	0.8620
Q05FW6	Q05FR9	0.8583
Q05FW6	Q05FJ1	0.6831
Q05FW6	Q05FK8	0.8409
Q05FW6	Q05FG9	0.8040
Q05FW6	Q05FU7	0.8766
Q05FW6	Q05FI3	0.8111
Q05FW6	Q05FX3	0.6972
Q05FW6	Q05FW5	0.8387
Q05FW6	Q05FI1	0.6656
Q05FW6	Q05FJ9	0.7798
Q05FW6	Q05FY7	0.7793
Q05FW6	Q05FN2	0.6803
Q05FW6	Q05FX2	0.8348
Q05FW6	Q05FP6	0.8257
Q05FW6	Q05FU2	0.7795
Q05FW6	Q05FH7	0.6921
Q05FW6	Q05FX6	0.6989
Q05FW6	Q05FL3	0.8352
Q05FW6	Q05FR6	0.7962
Q05FW6	Q05FT9	0.6904
Q05FW6	Q05FP1	0.7622
Q05FW6	Q05FQ2	0.8867
Q05FW6	Q05FI7	0.8083
Q05FW6	Q05FN7	0.7187
Q05FW6	Q05FH9	0.8521
Q05FW6	Q05FY2	0.7177
Q05FW6	Q05FH0	0.8467
Q05FW6	Q05FI8	0.5809
Q05FW6	Q05FP7	0.7587
Q05FW6	Q05FG6	0.7697
Q05FW6	Q05FV1	0.8496
Q05FW6	Q05FJ4	0.7860
Q05FW6	Q05FT8	0.8313
Q05FW6	Q05FQ7	0.8115
Q05FW6	Q05FT7	0.7062
Q05FW6	Q05FX0	0.8692
Q05FW6	Q05FL4	0.7707
Q05FW6	Q05FP0	0.7620
Q05FW6	Q05FH4	0.7911
Q05FW6	Q05FF8	0.8640
Q05FW6	Q05FM6	0.7975
Q05FW6	Q05FS4	0.7263
Q05FW6	Q05FR4	0.8145
Q05FW6	Q05FF9	0.8264
Q05FW6	Q05FR1	0.6458
Q05FW6	Q05FN6	0.7021
Q05FW6	Q05FY5	0.8186
Q05FW6	Q05FX9	0.7963
Q05FW6	Q05FY3	0.8306
Q05FW6	Q05FL0	0.7270
Q05FW6	Q05FR7	0.8419
Q05FW6	Q05FL2	0.7235
Q05FW6	Q05FJ5	0.7291
Q05FW6	Q05FL8	0.7165
Q05FW6	Q05FM1	0.7373
Q05FW6	Q05FN0	0.5428
Q05FW6	Q05FS2	0.7567
Q05FW6	Q05FG5	0.2660
Q05FW6	Q05FP9	0.7950
Q05FW6	Q05FM7	0.7945
Q05FW6	Q05FK5	0.8140
Q05FW6	Q05FG4	0.8183
Q05FW6	Q05FL9	0.7631
Q05FW6	Q05FN9	0.8871
Q05FW6	Q05FS6	0.7866
Q05FW6	Q05FQ9	0.8848
Q05FW6	Q05FI6	0.8539
Q05FW6	Q05FU8	0.8010
Q05FW6	Q05FG0	0.8321
Q05FW6	Q05FR2	0.7858
Q05FW6	Q05FM5	0.7761
Q05FW6	Q05FU9	0.8857
Q05FW6	Q05FN3	0.6398
Q05FW6	Q05FN5	0.8153
Q05FW6	Q05FK4	0.7684
Q05FW6	Q05FG3	0.8250
Q05FW6	Q05FU4	0.7412
Q05FW6	Q05FW7	0.8230
Q05FW6	Q05FN4	0.8125
Q05FW6	Q05FV9	0.7723
Q05FW6	Q05FW1	0.8468
Q05FW6	Q05FJ8	0.7915
Q05FW6	Q05FP4	0.8679
Q05FW6	Q05FY8	0.7789
Q05FW6	Q05FI4	0.6743
Q05FW6	Q05FJ3	0.7723
Q05FW6	Q05FW0	0.7307
Q05FW6	Q05FG2	0.7900
Q05FW6	Q05FK2	0.6157
Q05FW6	Q05FQ4	0.8686
Q05FW6	Q05FQ1	0.8067
Q05FW6	Q05FQ3	0.8043
Q05FW6	Q05FM9	0.8650
Q05FW6	Q05FY9	0.8340
Q05FW6	Q05FH5	0.7986
Q05FW6	Q05FR8	0.4665
Q05FW6	Q05FG1	0.8046
Q05FW6	Q05FI0	0.7364
Q05FW6	Q05FL6	0.8321
Q05FW6	Q05FP5	0.6297
Q05FW6	Q05FS7	0.8472
Q05FW6	Q05FN8	0.8749
Q05FW6	Q05FV5	0.6926
Q05FW6	Q05FH6	0.7454
Q05FW6	Q05FW3	0.7707
Q05FW6	Q05FW4	0.7532
Q05FW6	Q05FS5	0.8237
Q05FW6	Q05FQ8	0.7836
Q05FW6	Q05FV3	0.7568
Q05FW6	Q05FT5	0.8533
Q05FW6	Q05FS0	0.8285
Q05FW6	Q05FW9	0.7732
Q05FW6	Q05FR0	0.8476
Q05FW6	Q05FX4	0.3721
Q05FW6	Q05FP8	0.8619
Q05FW6	Q05FS3	0.8278
Q05FW6	Q05FI5	0.7955
Q05FW6	Q05FP2	0.8411
Q05FW6	Q05FX8	0.7520
Q05FW6	Q05FT2	0.7789
Q05FW6	Q05FY0	0.7061
Q05FW6	Q05FY6	0.4333
Q05FW6	Q05FP3	0.7817
Q05FW6	Q05FS1	0.6766
Q05FW6	Q05FV0	0.8342
Q05FW6	Q05FT0	0.7923
Q05FQ0	Q05FR3	0.7267
Q05FQ0	Q05FK7	0.4027
Q05FQ0	Q05FT1	0.7710
Q05FQ0	Q05FM4	0.1733
Q05FQ0	Q05FX5	0.5445
Q05FQ0	Q05FM8	0.3343
Q05FQ0	Q05FT3	0.4817
Q05FQ0	Q05FT4	0.6160
Q05FQ0	Q05FG8	0.5620
Q05FQ0	Q05FN1	0.6706
Q05FQ0	Q05FS9	0.6719
Q05FQ0	Q05FY4	0.5478
Q05FQ0	Q05FM0	0.7083
Q05FQ0	Q05FI9	0.3105
Q05FQ0	Q05FL7	0.5751
Q05FQ0	Q05FK6	0.3374
Q05FQ0	Q05FX1	0.6066
Q05FQ0	Q05FQ6	0.7844
Q05FQ0	Q05FU3	0.6669
Q05FQ0	Q05FL5	0.8061
Q05FQ0	Q05FG7	0.6402
Q05FQ0	Q05FK1	0.2076
Q05FQ0	Q05FW2	0.5590
Q05FQ0	Q05FL1	0.7724
Q05FQ0	Q05FW8	0.7275
Q05FQ0	Q05FM2	0.6541
Q05FQ0	Q05FW6	0.6613
Q05FQ0	Q05FJ0	0.6661
Q05FQ0	Q05FK9	0.4434
Q05FQ0	Q05FU5	0.6188
Q05FQ0	Q05FU6	0.5531
Q05FQ0	Q05FT6	0.8125
Q05FQ0	Q05FV8	0.3828
Q05FQ0	Q05FY1	0.7347
Q05FQ0	Q05FJ7	0.4454
Q05FQ0	Q05FV7	0.7982
Q05FQ0	Q05FJ2	0.3498
Q05FQ0	Q05FH1	0.7298
Q05FQ0	Q05FU0	0.6886
Q05FQ0	Q05FH8	0.7161
Q05FQ0	Q05FJ6	0.4302
Q05FQ0	Q05FV4	0.8051
Q05FQ0	Q05FQ5	0.5522
Q05FQ0	Q05FH3	0.6998
Q05FQ0	Q05FK0	0.5479
Q05FQ0	Q05FH2	0.6362
Q05FQ0	Q05FV6	0.7839
Q05FQ0	Q05FX7	0.6922
Q05FQ0	Q05FI2	0.6706
Q05FQ0	Q05FU1	0.5966
Q05FQ0	Q05FK3	0.4582
Q05FQ0	Q05FS8	0.3265
Q05FQ0	Q05FR5	0.5523
Q05FQ0	Q05FV2	0.4210
Q05FQ0	Q05FM3	0.7096
Q05FQ0	Q05FR9	0.6783
Q05FQ0	Q05FJ1	0.1905
Q05FQ0	Q05FK8	0.3790
Q05FQ0	Q05FG9	0.6952
Q05FQ0	Q05FU7	0.5025
Q05FQ0	Q05FI3	0.5839
Q05FQ0	Q05FX3	0.5626
Q05FQ0	Q05FW5	0.5791
Q05FQ0	Q05FI1	0.6627
Q05FQ0	Q05FJ9	0.1410
Q05FQ0	Q05FY7	0.6377
Q05FQ0	Q05FN2	0.4727
Q05FQ0	Q05FX2	0.5232
Q05FQ0	Q05FP6	0.6425
Q05FQ0	Q05FU2	0.7074
Q05FQ0	Q05FH7	0.8088
Q05FQ0	Q05FX6	0.7289
Q05FQ0	Q05FL3	0.4348
Q05FQ0	Q05FR6	0.6458
Q05FQ0	Q05FT9	0.6699
Q05FQ0	Q05FP1	0.3333
Q05FQ0	Q05FQ2	0.7449
Q05FQ0	Q05FI7	0.2557
Q05FQ0	Q05FN7	0.4243
Q05FQ0	Q05FH9	0.7081
Q05FQ0	Q05FY2	0.6157
Q05FQ0	Q05FH0	0.6660
Q05FQ0	Q05FI8	0.5171
Q05FQ0	Q05FP7	0.3157
Q05FQ0	Q05FG6	0.7385
Q05FQ0	Q05FV1	0.6077
Q05FQ0	Q05FJ4	0.6361
Q05FQ0	Q05FT8	0.3742
Q05FQ0	Q05FQ7	0.7742
Q05FQ0	Q05FT7	0.0564
Q05FQ0	Q05FX0	0.7873
Q05FQ0	Q05FL4	0.3267
Q05FQ0	Q05FP0	0.4476
Q05FQ0	Q05FH4	0.6796
Q05FQ0	Q05FF8	0.4531
Q05FQ0	Q05FM6	0.7295
Q05FQ0	Q05FS4	0.5690
Q05FQ0	Q05FR4	0.3663
Q05FQ0	Q05FF9	0.3067
Q05FQ0	Q05FR1	0.7872
Q05FQ0	Q05FN6	0.5582
Q05FQ0	Q05FY5	0.6935
Q05FQ0	Q05FX9	0.4881
Q05FQ0	Q05FY3	0.7248
Q05FQ0	Q05FL0	0.4876
Q05FQ0	Q05FR7	0.5844
Q05FQ0	Q05FL2	0.3254
Q05FQ0	Q05FJ5	0.6645
Q05FQ0	Q05FL8	0.4911
Q05FQ0	Q05FM1	0.5440
Q05FQ0	Q05FN0	0.5216
Q05FQ0	Q05FS2	0.4436
Q05FQ0	Q05FG5	0.2561
Q05FQ0	Q05FP9	0.7419
Q05FQ0	Q05FM7	0.6791
Q05FQ0	Q05FK5	0.4040
Q05FQ0	Q05FG4	0.7601
Q05FQ0	Q05FL9	0.6055
Q05FQ0	Q05FN9	0.7355
Q05FQ0	Q05FS6	0.6159
Q05FQ0	Q05FQ9	0.5446
Q05FQ0	Q05FI6	0.3165
Q05FQ0	Q05FU8	0.6542
Q05FQ0	Q05FG0	0.7321
Q05FQ0	Q05FR2	0.7819
Q05FQ0	Q05FM5	0.0638
Q05FQ0	Q05FU9	0.3084
Q05FQ0	Q05FN3	0.2270
Q05FQ0	Q05FN5	0.4001
Q05FQ0	Q05FK4	0.5982
Q05FQ0	Q05FG3	0.4131
Q05FQ0	Q05FU4	0.7146
Q05FQ0	Q05FW7	0.7895
Q05FQ0	Q05FN4	0.5833
Q05FQ0	Q05FV9	0.2884
Q05FQ0	Q05FW1	0.6886
Q05FQ0	Q05FJ8	0.3019
Q05FQ0	Q05FP4	0.5144
Q05FQ0	Q05FY8	0.5960
Q05FQ0	Q05FI4	0.5136
Q05FQ0	Q05FJ3	0.5338
Q05FQ0	Q05FW0	0.8452
Q05FQ0	Q05FG2	0.3551
Q05FQ0	Q05FK2	0.3008
Q05FQ0	Q05FQ4	0.7389
Q05FQ0	Q05FQ1	0.4305
Q05FQ0	Q05FQ3	0.6813
Q05FQ0	Q05FM9	0.7189
Q05FQ0	Q05FY9	0.7284
Q05FQ0	Q05FH5	0.6630
Q05FQ0	Q05FR8	0.4020
Q05FQ0	Q05FG1	0.7653
Q05FQ0	Q05FI0	0.5238
Q05FQ0	Q05FL6	0.3317
Q05FQ0	Q05FP5	0.5421
Q05FQ0	Q05FS7	0.4902
Q05FQ0	Q05FN8	0.6956
Q05FQ0	Q05FV5	0.7814
Q05FQ0	Q05FH6	0.5466
Q05FQ0	Q05FW3	0.6663
Q05FQ0	Q05FW4	0.3347
Q05FQ0	Q05FS5	0.6600
Q05FQ0	Q05FQ8	0.6265
Q05FQ0	Q05FV3	0.2686
Q05FQ0	Q05FT5	0.7866
Q05FQ0	Q05FS0	0.7489
Q05FQ0	Q05FW9	0.5817
Q05FQ0	Q05FR0	0.7405
Q05FQ0	Q05FX4	0.4991
Q05FQ0	Q05FP8	0.5473
Q05FQ0	Q05FS3	0.7642
Q05FQ0	Q05FI5	0.5500
Q05FQ0	Q05FP2	0.7789
Q05FQ0	Q05FX8	0.6839
Q05FQ0	Q05FT2	0.6708
Q05FQ0	Q05FY0	0.2290
Q05FQ0	Q05FY6	0.6318
Q05FQ0	Q05FP3	0.7137
Q05FQ0	Q05FS1	0.7015
Q05FQ0	Q05FV0	0.6529
Q05FQ0	Q05FT0	0.5956
Q05FJ0	Q05FR3	0.7930
Q05FJ0	Q05FK7	0.7208
Q05FJ0	Q05FT1	0.7659
Q05FJ0	Q05FM4	0.6104
Q05FJ0	Q05FX5	0.7983
Q05FJ0	Q05FM8	0.5927
Q05FJ0	Q05FT3	0.4950
Q05FJ0	Q05FT4	0.7050
Q05FJ0	Q05FG8	0.8071
Q05FJ0	Q05FN1	0.8839
Q05FJ0	Q05FS9	0.6929
Q05FJ0	Q05FY4	0.4339
Q05FJ0	Q05FM0	0.8707
Q05FJ0	Q05FI9	0.7575
Q05FJ0	Q05FL7	0.7525
Q05FJ0	Q05FK6	0.7689
Q05FJ0	Q05FX1	0.7888
Q05FJ0	Q05FQ6	0.8201
Q05FJ0	Q05FU3	0.8145
Q05FJ0	Q05FL5	0.7623
Q05FJ0	Q05FG7	0.8585
Q05FJ0	Q05FK1	0.7581
Q05FJ0	Q05FW2	0.8096
Q05FJ0	Q05FL1	0.8135
Q05FJ0	Q05FW8	0.8349
Q05FJ0	Q05FM2	0.7308
Q05FJ0	Q05FW6	0.8318
Q05FJ0	Q05FQ0	0.6661
Q05FJ0	Q05FK9	0.6741
Q05FJ0	Q05FU5	0.8071
Q05FJ0	Q05FU6	0.8043
Q05FJ0	Q05FT6	0.7147
Q05FJ0	Q05FV8	0.7950
Q05FJ0	Q05FY1	0.7670
Q05FJ0	Q05FJ7	0.8643
Q05FJ0	Q05FV7	0.7068
Q05FJ0	Q05FJ2	0.6914
Q05FJ0	Q05FH1	0.5816
Q05FJ0	Q05FU0	0.8390
Q05FJ0	Q05FH8	0.6967
Q05FJ0	Q05FJ6	0.6255
Q05FJ0	Q05FV4	0.7261
Q05FJ0	Q05FQ5	0.7973
Q05FJ0	Q05FH3	0.2932
Q05FJ0	Q05FK0	0.5256
Q05FJ0	Q05FH2	0.7223
Q05FJ0	Q05FV6	0.6854
Q05FJ0	Q05FX7	0.5378
Q05FJ0	Q05FI2	0.8858
Q05FJ0	Q05FU1	0.8367
Q05FJ0	Q05FK3	0.7605
Q05FJ0	Q05FS8	0.7643
Q05FJ0	Q05FR5	0.5789
Q05FJ0	Q05FV2	0.7147
Q05FJ0	Q05FM3	0.6156
Q05FJ0	Q05FR9	0.8378
Q05FJ0	Q05FJ1	0.7739
Q05FJ0	Q05FK8	0.7006
Q05FJ0	Q05FG9	0.8421
Q05FJ0	Q05FU7	0.8660
Q05FJ0	Q05FI3	0.8703
Q05FJ0	Q05FX3	0.7809
Q05FJ0	Q05FW5	0.8683
Q05FJ0	Q05FI1	0.8135
Q05FJ0	Q05FJ9	0.5329
Q05FJ0	Q05FY7	0.5275
Q05FJ0	Q05FN2	0.7095
Q05FJ0	Q05FX2	0.8183
Q05FJ0	Q05FP6	0.7875
Q05FJ0	Q05FU2	0.7540
Q05FJ0	Q05FH7	0.7293
Q05FJ0	Q05FX6	0.7422
Q05FJ0	Q05FL3	0.7763
Q05FJ0	Q05FR6	0.8265
Q05FJ0	Q05FT9	0.8909
Q05FJ0	Q05FP1	0.7559
Q05FJ0	Q05FQ2	0.5767
Q05FJ0	Q05FI7	0.8441
Q05FJ0	Q05FN7	0.4938
Q05FJ0	Q05FH9	0.8047
Q05FJ0	Q05FY2	0.6032
Q05FJ0	Q05FH0	0.7771
Q05FJ0	Q05FI8	0.7555
Q05FJ0	Q05FP7	0.8216
Q05FJ0	Q05FG6	0.7187
Q05FJ0	Q05FV1	0.7452
Q05FJ0	Q05FJ4	0.7594
Q05FJ0	Q05FT8	0.9133
Q05FJ0	Q05FQ7	0.7962
Q05FJ0	Q05FT7	0.7511
Q05FJ0	Q05FX0	0.8199
Q05FJ0	Q05FL4	0.6508
Q05FJ0	Q05FP0	0.7533
Q05FJ0	Q05FH4	0.7814
Q05FJ0	Q05FF8	0.6927
Q05FJ0	Q05FM6	0.7050
Q05FJ0	Q05FS4	0.7782
Q05FJ0	Q05FR4	0.5638
Q05FJ0	Q05FF9	0.6024
Q05FJ0	Q05FR1	0.4551
Q05FJ0	Q05FN6	0.8314
Q05FJ0	Q05FY5	0.5445
Q05FJ0	Q05FX9	0.7701
Q05FJ0	Q05FY3	0.7772
Q05FJ0	Q05FL0	0.0322
Q05FJ0	Q05FR7	0.7829
Q05FJ0	Q05FL2	0.7912
Q05FJ0	Q05FJ5	0.5581
Q05FJ0	Q05FL8	0.6966
Q05FJ0	Q05FM1	0.8115
Q05FJ0	Q05FN0	0.7421
Q05FJ0	Q05FS2	0.8743
Q05FJ0	Q05FG5	0.6936
Q05FJ0	Q05FP9	0.8293
Q05FJ0	Q05FM7	0.8065
Q05FJ0	Q05FK5	0.7723
Q05FJ0	Q05FG4	0.8205
Q05FJ0	Q05FL9	0.7709
Q05FJ0	Q05FN9	0.7593
Q05FJ0	Q05FS6	0.7409
Q05FJ0	Q05FQ9	0.7609
Q05FJ0	Q05FI6	0.6502
Q05FJ0	Q05FU8	0.6335
Q05FJ0	Q05FG0	0.7047
Q05FJ0	Q05FR2	0.7689
Q05FJ0	Q05FM5	0.7506
Q05FJ0	Q05FU9	0.8163
Q05FJ0	Q05FN3	0.8625
Q05FJ0	Q05FN5	0.5000
Q05FJ0	Q05FK4	0.7816
Q05FJ0	Q05FG3	0.6860
Q05FJ0	Q05FU4	0.7582
Q05FJ0	Q05FW7	0.8557
Q05FJ0	Q05FN4	0.6349
Q05FJ0	Q05FV9	0.8312
Q05FJ0	Q05FW1	0.7416
Q05FJ0	Q05FJ8	0.5802
Q05FJ0	Q05FP4	0.7759
Q05FJ0	Q05FY8	0.7252
Q05FJ0	Q05FI4	0.7912
Q05FJ0	Q05FJ3	0.8074
Q05FJ0	Q05FW0	0.7053
Q05FJ0	Q05FG2	0.7915
Q05FJ0	Q05FK2	0.4805
Q05FJ0	Q05FQ4	0.6156
Q05FJ0	Q05FQ1	0.6981
Q05FJ0	Q05FQ3	0.7513
Q05FJ0	Q05FM9	0.8219
Q05FJ0	Q05FY9	0.8369
Q05FJ0	Q05FH5	0.6692
Q05FJ0	Q05FR8	0.7886
Q05FJ0	Q05FG1	0.7066
Q05FJ0	Q05FI0	0.7257
Q05FJ0	Q05FL6	0.7125
Q05FJ0	Q05FP5	0.2672
Q05FJ0	Q05FS7	0.5846
